year,conference,paper,author,institute
2022,CHI Human-Computer Interaction,Investigating Daily Practices of Self-care to Inform the Design of Supportive Health Technologies for Living and Ageing Well with HIV,Simone Stumpf,University of Glasgow
2022,CHI Human-Computer Interaction,Investigating Daily Practices of Self-care to Inform the Design of Supportive Health Technologies for Living and Ageing Well with HIV,Abigail C Durrant,Newcastle University
2022,CHI Human-Computer Interaction,Investigating the Tradeoffs of Everyday Text-Entry Collection Methods,AndrÃ© Rodrigues,University of Lisbon
2022,CHI Human-Computer Interaction,Investigating the Tradeoffs of Everyday Text-Entry Collection Methods,Hugo Nicolau,University of Lisbon
2022,CHI Human-Computer Interaction,Investigating the Tradeoffs of Everyday Text-Entry Collection Methods,AndrÃ© R.B. Santos,University of Lisbon
2022,CHI Human-Computer Interaction,Investigating the Tradeoffs of Everyday Text-Entry Collection Methods,Diogo Branco,University of Lisbon
2022,CHI Human-Computer Interaction,Investigating the Tradeoffs of Everyday Text-Entry Collection Methods,Jay Rainey,Newcastle University
2022,CHI Human-Computer Interaction,Investigating the Tradeoffs of Everyday Text-Entry Collection Methods,David Verweij,Newcastle University
2022,CHI Human-Computer Interaction,Investigating the Tradeoffs of Everyday Text-Entry Collection Methods,Jan David Smeddinck,Newcastle University
2022,CHI Human-Computer Interaction,Investigating the Tradeoffs of Everyday Text-Entry Collection Methods,Kyle Montague,Northumbria University
2022,CHI Human-Computer Interaction,Investigating the Tradeoffs of Everyday Text-Entry Collection Methods,Tiago Guerreiro,University of Lisbon
2022,CHI Human-Computer Interaction,Jury Learning: Integrating Dissenting Voices into Machine Learning Models,Mitchell L. Gordon,Stanford University
2022,CHI Human-Computer Interaction,Jury Learning: Integrating Dissenting Voices into Machine Learning Models,Michelle S. Lam,Stanford University
2022,CHI Human-Computer Interaction,Jury Learning: Integrating Dissenting Voices into Machine Learning Models,Joon Sung Park,Stanford University
2022,CHI Human-Computer Interaction,Jury Learning: Integrating Dissenting Voices into Machine Learning Models,Kayur Patel,Apple
2022,CHI Human-Computer Interaction,Jury Learning: Integrating Dissenting Voices into Machine Learning Models,Jeff Hancock,Stanford University
2022,CHI Human-Computer Interaction,Jury Learning: Integrating Dissenting Voices into Machine Learning Models,Tatsunori Hashimoto,Stanford University
2022,CHI Human-Computer Interaction,Jury Learning: Integrating Dissenting Voices into Machine Learning Models,Michael Bernstein,Stanford University
2022,CHI Human-Computer Interaction,Math Augmentation: How Authors Enhance the Readability of Formulas using Novel Visual Design Practices,Andrew Head,Allen Institute for Artificial Intelligence
2022,CHI Human-Computer Interaction,Math Augmentation: How Authors Enhance the Readability of Formulas using Novel Visual Design Practices,Amber Xie,University of California
2022,CHI Human-Computer Interaction,Math Augmentation: How Authors Enhance the Readability of Formulas using Novel Visual Design Practices,Marti Hearst,University of California
2022,CHI Human-Computer Interaction,Meander Coil++: A Body-scale Wireless Power Transmission Using Safe-to-body and Energy-efficient Transmitter Coil,Ryo Takahashi,University of Tokyo
2022,CHI Human-Computer Interaction,Meander Coil++: A Body-scale Wireless Power Transmission Using Safe-to-body and Energy-efficient Transmitter Coil,Wakako Yukita,University of Tokyo
2022,CHI Human-Computer Interaction,Meander Coil++: A Body-scale Wireless Power Transmission Using Safe-to-body and Energy-efficient Transmitter Coil,Tomoyuki Yokota,University of Tokyo
2022,CHI Human-Computer Interaction,Meander Coil++: A Body-scale Wireless Power Transmission Using Safe-to-body and Energy-efficient Transmitter Coil,Takao Someya,University of Tokyo
2022,CHI Human-Computer Interaction,Meander Coil++: A Body-scale Wireless Power Transmission Using Safe-to-body and Energy-efficient Transmitter Coil,Yoshihiro Kawahara,University of Tokyo
2022,CHI Human-Computer Interaction,"Mobile-Friendly Content Design for MOOCs: Challenges, Requirements, and Design Opportunities",Jeongyeon Kim,KAIST
2022,CHI Human-Computer Interaction,"Mobile-Friendly Content Design for MOOCs: Challenges, Requirements, and Design Opportunities",Yubin Choi,KAIST
2022,CHI Human-Computer Interaction,"Mobile-Friendly Content Design for MOOCs: Challenges, Requirements, and Design Opportunities",Meng Xia,KAIST
2022,CHI Human-Computer Interaction,"Mobile-Friendly Content Design for MOOCs: Challenges, Requirements, and Design Opportunities",Juho Kim,KAIST
2022,CHI Human-Computer Interaction,Mouth Haptics in VR using a Headset Ultrasound Phased Array,Vivian Shen,Carnegie Mellon University
2022,CHI Human-Computer Interaction,Mouth Haptics in VR using a Headset Ultrasound Phased Array,Craig Shultz,Carnegie Mellon University
2022,CHI Human-Computer Interaction,Mouth Haptics in VR using a Headset Ultrasound Phased Array,Chris Harrison,Carnegie Mellon University
2022,CHI Human-Computer Interaction,Neo: Generalizing Confusion Matrix Visualization to Hierarchical and Multi-Output Labels,Jochen GÃ¶rtler,University of Konstanz
2022,CHI Human-Computer Interaction,Neo: Generalizing Confusion Matrix Visualization to Hierarchical and Multi-Output Labels,Fred Hohman,Apple
2022,CHI Human-Computer Interaction,Neo: Generalizing Confusion Matrix Visualization to Hierarchical and Multi-Output Labels,Dominik Moritz,Apple
2022,CHI Human-Computer Interaction,Neo: Generalizing Confusion Matrix Visualization to Hierarchical and Multi-Output Labels,Kanit Wongsuphasawat,Apple
2022,CHI Human-Computer Interaction,Neo: Generalizing Confusion Matrix Visualization to Hierarchical and Multi-Output Labels,Donghao Ren,Apple
2022,CHI Human-Computer Interaction,Neo: Generalizing Confusion Matrix Visualization to Hierarchical and Multi-Output Labels,Rahul Nair,Apple
2022,CHI Human-Computer Interaction,Neo: Generalizing Confusion Matrix Visualization to Hierarchical and Multi-Output Labels,Marc Kirchner,Apple
2022,CHI Human-Computer Interaction,Neo: Generalizing Confusion Matrix Visualization to Hierarchical and Multi-Output Labels,Kayur Patel,Apple
2022,CHI Human-Computer Interaction,Squeezy-Feely: Investigating Lateral Thumb-Index Pinching as an Input Modality,Martin Schmitz,TU Darmstadt
2022,CHI Human-Computer Interaction,Squeezy-Feely: Investigating Lateral Thumb-Index Pinching as an Input Modality,Sebastian GÃ¼nther,TU Darmstadt
2022,CHI Human-Computer Interaction,Squeezy-Feely: Investigating Lateral Thumb-Index Pinching as an Input Modality,Dominik SchÃ¶n,TU Darmstadt
2022,CHI Human-Computer Interaction,Squeezy-Feely: Investigating Lateral Thumb-Index Pinching as an Input Modality,Florian MÃ¼ller,Ludwig Maximilian University of Munich
2022,CHI Human-Computer Interaction,Still Creepy After All These Years: The Normalization of Affective Discomfort in App Use,John S. Seberger,Michigan State University
2022,CHI Human-Computer Interaction,Still Creepy After All These Years: The Normalization of Affective Discomfort in App Use,Irina Shklovski,University of Copenhagen
2022,CHI Human-Computer Interaction,Still Creepy After All These Years: The Normalization of Affective Discomfort in App Use,Emily Swiatek,Indiana University Bloomington
2022,CHI Human-Computer Interaction,Still Creepy After All These Years: The Normalization of Affective Discomfort in App Use,Sameer Patil,University of Utah
2022,CHI Human-Computer Interaction,The TAC Toolkit: Supporting Design for User Acceptance of Health Technologies from a Macro-Temporal Perspective,Camille Nadal,Trinity College Dublin
2022,CHI Human-Computer Interaction,The TAC Toolkit: Supporting Design for User Acceptance of Health Technologies from a Macro-Temporal Perspective,Shane McCully,Trinity College Dublin
2022,CHI Human-Computer Interaction,The TAC Toolkit: Supporting Design for User Acceptance of Health Technologies from a Macro-Temporal Perspective,Kevin Doherty,Copenhagen Center for Health Technology
2022,CHI Human-Computer Interaction,The TAC Toolkit: Supporting Design for User Acceptance of Health Technologies from a Macro-Temporal Perspective,Corina Sas,University of Lancaster
2022,CHI Human-Computer Interaction,The TAC Toolkit: Supporting Design for User Acceptance of Health Technologies from a Macro-Temporal Perspective,Gavin Doherty,Trinity College Dublin
2022,CHI Human-Computer Interaction,Towards Relatable Explainable AI with the Perceptual Process,Wencan Zhang,National University of Singapore
2022,CHI Human-Computer Interaction,Towards Relatable Explainable AI with the Perceptual Process,Brian Y Lim,National University of Singapore
2022,CHI Human-Computer Interaction,Weaving Stories: Toward Repertoires for Designing Things,Doenja Oogjes,Simon Fraser UniversityRon Wakkary
2022,CHI Human-Computer Interaction,When Confidence Meets Accuracy: Exploring the Effects of Multiple Performance Indicators on Trust in Machine Learning Models,Amy Rechkemmer,Purdue University
2022,CHI Human-Computer Interaction,When Confidence Meets Accuracy: Exploring the Effects of Multiple Performance Indicators on Trust in Machine Learning Models,Ming Yin,Purdue University
2022,CHI Human-Computer Interaction,Zoom Obscura: Counterfunctional Design for Video-Conferencing,Chris Elsden,University of Edinburgh
2022,CHI Human-Computer Interaction,Zoom Obscura: Counterfunctional Design for Video-Conferencing,David Chatting,University of London
2022,CHI Human-Computer Interaction,Zoom Obscura: Counterfunctional Design for Video-Conferencing,Michael Duggan,King's College London
2022,CHI Human-Computer Interaction,Zoom Obscura: Counterfunctional Design for Video-Conferencing,Andrew Carl Dwyer,Durham University
2022,CHI Human-Computer Interaction,Zoom Obscura: Counterfunctional Design for Video-Conferencing,Pip Thornton,University of Edinburgh
2022,CHI Human-Computer Interaction,3D Printed Street Crossings: Supporting Orientation and Mobility Training with People who are Blind or have Low Vision,Leona M Holloway,Monash University
2022,CHI Human-Computer Interaction,3D Printed Street Crossings: Supporting Orientation and Mobility Training with People who are Blind or have Low Vision,Matthew Butler,Monash University
2022,CHI Human-Computer Interaction,3D Printed Street Crossings: Supporting Orientation and Mobility Training with People who are Blind or have Low Vision,Kim Marriott,Monash University
2022,CHI Human-Computer Interaction,"""I Wanted to See How Bad It Was"": Online Self-screening as a Critical Transition Point Among Young Adults with Common Mental Health Conditions",Kaylee Payne Kruzan,Northwestern University
2022,CHI Human-Computer Interaction,"""I Wanted to See How Bad It Was"": Online Self-screening as a Critical Transition Point Among Young Adults with Common Mental Health Conditions",Jonah Meyerhoff,Northwestern University
2022,CHI Human-Computer Interaction,"""I Wanted to See How Bad It Was"": Online Self-screening as a Critical Transition Point Among Young Adults with Common Mental Health Conditions",Theresa Nguyen,Mental Health America
2022,CHI Human-Computer Interaction,"""I Wanted to See How Bad It Was"": Online Self-screening as a Critical Transition Point Among Young Adults with Common Mental Health Conditions",Madhu Reddy,University of California
2022,CHI Human-Computer Interaction,"""I Wanted to See How Bad It Was"": Online Self-screening as a Critical Transition Point Among Young Adults with Common Mental Health Conditions",David C. Mohr,Northwestern University
2022,CHI Human-Computer Interaction,"""I Wanted to See How Bad It Was"": Online Self-screening as a Critical Transition Point Among Young Adults with Common Mental Health Conditions",Rachel Kornfield,Northwestern University
2022,CHI Human-Computer Interaction,"""It's Kind of Like Code-Switching"": Black Older Adults' Experiences with a Voice Assistant for Health Information Seeking",Christina Harrington,Carnegie Mellon University
2022,CHI Human-Computer Interaction,"""It's Kind of Like Code-Switching"": Black Older Adults' Experiences with a Voice Assistant for Health Information Seeking",Radhika Garg,Syracuse University
2022,CHI Human-Computer Interaction,"""It's Kind of Like Code-Switching"": Black Older Adults' Experiences with a Voice Assistant for Health Information Seeking",Amanda Woodward,Michigan State University
2022,CHI Human-Computer Interaction,"""It's Kind of Like Code-Switching"": Black Older Adults' Experiences with a Voice Assistant for Health Information Seeking",Dimitri Williams,DePaul University
2022,CIKM Knowledge Management,Harnessing Neighborhood Modeling and Asymmetry Preservation for Digraph Representation Learning,Honglu Zhou,Rutgers University
2022,CIKM Knowledge Management,Harnessing Neighborhood Modeling and Asymmetry Preservation for Digraph Representation Learning,Advith Chegu,Rutgers University
2022,CIKM Knowledge Management,Harnessing Neighborhood Modeling and Asymmetry Preservation for Digraph Representation Learning,Samuel Sohn,Rutgers University
2022,CIKM Knowledge Management,Harnessing Neighborhood Modeling and Asymmetry Preservation for Digraph Representation Learning,Zuohui Fu,Rutgers University
2022,CIKM Knowledge Management,Harnessing Neighborhood Modeling and Asymmetry Preservation for Digraph Representation Learning,Gerard de Melo,University of Potsdam
2022,CIKM Knowledge Management,Harnessing Neighborhood Modeling and Asymmetry Preservation for Digraph Representation Learning,Mubbasir Kapadia,Rutgers University
2022,CVPR Computer Vision,Learning to Solve Hard Minimal Problems,Petr Hruby,ETH Zurich
2022,CVPR Computer Vision,Learning to Solve Hard Minimal Problems,Timothy Duff,University of Washington
2022,CVPR Computer Vision,Learning to Solve Hard Minimal Problems,Anton Leykin,Georgia Institute of Technology
2022,CVPR Computer Vision,Learning to Solve Hard Minimal Problems,Tomas Pajdla,Czech Technical University in Prague
